request_id,customer,type,start_dt,end_dt
2a2e4126-d78a-46fe-b90d-b9a5b05b971a,C,Read,2022-07-18 08:43:58.387884,2022-07-18 08:44:05.697823
29cc17e3-b005-4e2d-940f-8d8c2b31fe75,C,Read,2022-07-18 08:35:47.123262,2022-07-18 08:35:54.903255
9402389d-ee6a-4c8e-a4bd-c4542f115f30,B,Read,2022-07-18 09:08:32.399600,2022-07-18 09:08:36.108609
1380162c-54eb-4b53-9835-04ef6e0b5e78,C,Read,2022-07-18 08:56:19.067594,2022-07-18 08:56:21.698592
facc3cf9-710f-4868-823d-fff8de9693fe,D,Read,2022-07-18 08:22:44.605068,2022-07-18 08:22:51.651291
93ea6f8a-279c-461e-a67c-abff9f48ea0f,C,Read,2022-07-18 08:48:47.765082,2022-07-18 08:48:55.466828
54169254-e93d-4c71-a11f-e738bf802669,E,Read,2022-07-18 08:28:02.136575,2022-07-18 08:28:03.836839
3d0189f3-cd08-4587-9cd4-09e28ef9da7b,D,Read,2022-07-18 08:49:10.360652,2022-07-18 08:49:14.676353
7758be2a-6357-477f-af87-807f1a93d1bc,D,Read,2022-07-18 08:44:40.623480,2022-07-18 08:44:48.933416
a18c4cae-eae7-4839-94b1-d6af61560c17,B,Read,2022-07-18 08:35:29.579987,2022-07-18 08:35:32.683427
63667b6d-59f2-412e-a4f4-7078a953fcac,D,Read,2022-07-18 08:46:45.704198,2022-07-18 08:46:47.915761
25c2f919-854a-4095-9e96-60f58ec217d0,B,Read,2022-07-18 08:29:08.620737,2022-07-18 08:29:11.052565
1402c98f-78c7-4e85-8eb6-55e0b1127b6d,D,Read,2022-07-18 09:00:45.011435,2022-07-18 09:00:47.744270
135707b8-7675-46db-998e-17887d7e3d8b,C,Read,2022-07-18 09:10:57.688204,2022-07-18 09:10:59.539593
56846296-5739-4114-a0e9-8bd7f0e52eb7,A,Read,2022-07-18 08:25:23.891446,2022-07-18 08:25:26.026074
e1dfd77b-a036-444b-a1cb-6d1a71bf8a79,B,Read,2022-07-18 08:22:14.870557,2022-07-18 08:22:19.942281
cb6bb39f-60b9-4135-8ed4-9d175dbd8262,E,Read,2022-07-18 08:44:41.006618,2022-07-18 08:44:46.019130
4fe512fb-2948-4f77-becb-0a6531eb88d8,A,Read,2022-07-18 08:58:05.853189,2022-07-18 08:58:06.657974
332510a0-af1e-49f7-ada8-c8c2f1a6afc8,A,Read,2022-07-18 08:53:39.243276,2022-07-18 08:53:44.509219
b937372a-6d21-4f27-bf89-3ed5c3287666,D,Read,2022-07-18 08:36:14.319168,2022-07-18 08:36:16.817450
28a0b0e2-c404-4ca3-a6b7-c945e5499fbf,B,Read,2022-07-18 09:10:03.807848,2022-07-18 09:10:05.247268
4a6dc83e-7307-4125-8a29-82278199a248,C,Read,2022-07-18 08:36:21.244141,2022-07-18 08:36:26.249818
bed7eaf8-ce83-42c9-adfe-b0192b287d40,D,Read,2022-07-18 08:34:39.555747,2022-07-18 08:34:41.328456
8238535d-d865-49d7-b80f-07e95c2c928c,C,Read,2022-07-18 08:25:49.734922,2022-07-18 08:25:50.703561
9765e8cf-b48f-4e10-af02-e3831e6c39cf,C,Read,2022-07-18 08:30:26.867807,2022-07-18 08:30:29.568480
008cc44c-fe57-4167-896a-5796e083bcf0,B,Read,2022-07-18 08:51:14.811597,2022-07-18 08:51:16.102814
8b7dde86-6c98-478d-80b4-e97564b19724,E,Read,2022-07-18 08:34:24.942894,2022-07-18 08:34:31.068768
2f50619e-cc55-4e69-b0c4-7fdfbf73a4c6,E,Read,2022-07-18 09:15:39.836857,2022-07-18 09:15:43.506329
bce03e7b-988f-4171-b91d-164a4440dfd3,D,Read,2022-07-18 08:51:42.234922,2022-07-18 08:51:45.699079
7f0a6412-cc41-4bce-b7d5-83fe017df0ff,D,Read,2022-07-18 08:31:36.538819,2022-07-18 08:31:43.553119
3c21efdb-d09e-422c-89be-2ccafd14036a,C,Read,2022-07-18 09:15:46.061898,2022-07-18 09:15:48.207321
0027e680-e8f9-4115-b49d-80a5596c64b8,B,Read,2022-07-18 09:06:29.641868,2022-07-18 09:06:31.893376
f76c9a57-2b94-46db-b4d1-e36093f30895,C,Read,2022-07-18 09:12:04.691282,2022-07-18 09:12:09.656405
b752cf23-e695-4b6c-b17a-82f50265866f,D,Read,2022-07-18 08:35:24.323538,2022-07-18 08:35:27.248658
c1a6168d-06f2-4870-84df-6f4962dd3f95,B,Read,2022-07-18 09:08:10.369758,2022-07-18 09:08:13.565464
0fd20902-3730-4f8a-a35c-4fcceff49a4f,B,Read,2022-07-18 09:14:06.586221,2022-07-18 09:14:07.698083
54fed1cf-7eea-446a-886e-77fca925b480,E,Read,2022-07-18 08:33:04.097254,2022-07-18 08:33:09.281302
9feab9f3-3c7f-4b04-930e-18e5685cef0e,B,Read,2022-07-18 08:34:03.815960,2022-07-18 08:34:10.611339
4c2cc37c-6207-435e-b06c-0097049671ea,E,Read,2022-07-18 08:38:02.253983,2022-07-18 08:38:09.234224
38afc247-2c20-4e1f-8ee0-e5519650507b,E,Read,2022-07-18 09:12:27.003857,2022-07-18 09:12:30.184426
3a091ac5-9640-4f49-8c15-b14f32f31d59,E,Read,2022-07-18 09:17:30.331875,2022-07-18 09:17:31.721275
63e827e3-0021-4547-b453-d6d25ba8e600,D,Read,2022-07-18 08:42:16.610794,2022-07-18 08:42:18.578332
24fa519f-ce5f-4883-8e2b-d3f659885b43,E,Read,2022-07-18 09:13:38.548736,2022-07-18 09:13:45.656214
701ae3e1-bae6-412f-b1b1-d7f6455b501e,B,Read,2022-07-18 08:30:28.064715,2022-07-18 08:30:38.115635
7635f381-34d8-499b-b2da-aab06a8db040,D,Read,2022-07-18 08:48:05.110970,2022-07-18 08:48:09.943310
5c1948c3-1d34-4cb2-8d3a-207b728a9886,E,Read,2022-07-18 08:44:49.705841,2022-07-18 08:44:52.453077
2623d3a8-ea43-4a1d-abb5-37f698863c9d,D,Read,2022-07-18 09:12:07.067457,2022-07-18 09:12:14.112712
0129a350-9194-40d5-80cc-60d0db17ac2a,E,Read,2022-07-18 08:31:54.506400,2022-07-18 08:31:57.018293
2090f17c-a534-4f4e-8dc0-b790a826d06e,E,Read,2022-07-18 08:57:40.050448,2022-07-18 08:57:44.066446
caab864b-ebaf-4766-82ec-f55db0d699c0,B,Read,2022-07-18 09:00:41.639709,2022-07-18 09:00:43.747591
b6e818f4-c9dd-4b07-a87f-fbcea6dc8107,C,Read,2022-07-18 08:48:34.331343,2022-07-18 08:48:42.292270
d015d079-0dc3-4ddb-b4b7-88f7e2067ea2,B,Read,2022-07-18 08:38:30.581936,2022-07-18 08:38:37.360862
7c22d966-d045-4296-935e-6b52b0fb627f,B,Read,2022-07-18 08:34:09.829773,2022-07-18 08:34:11.011601
caef5cd7-8f2b-4f07-b0bb-c7badfcd471b,D,Read,2022-07-18 08:29:11.433970,2022-07-18 08:29:13.516890
bf813f0b-48da-4ba1-8fef-e9b68513d704,E,Read,2022-07-18 09:09:34.380250,2022-07-18 09:09:35.209764
ac61c4ba-9e80-4316-bf4c-ec1590786eb4,C,Read,2022-07-18 09:10:52.967548,2022-07-18 09:10:58.311916
60110af4-9094-4a05-9391-11b662554b56,E,Read,2022-07-18 08:37:49.573720,2022-07-18 08:37:52.557076
e1dcb6ae-f87d-4b35-bcab-06e1d4ec7db9,D,Read,2022-07-18 08:22:29.591302,2022-07-18 08:22:31.096831
dcc190c5-c8d4-49e8-88dd-23603cab4be4,B,Read,2022-07-18 08:26:13.874662,2022-07-18 08:26:15.576621
2fb09032-7655-4e21-b3a2-cb100e41ebda,B,Read,2022-07-18 09:10:54.529855,2022-07-18 09:10:55.479069
e53906c1-d3e7-4744-a5d1-6c8fe8bc0003,E,Read,2022-07-18 08:43:06.427057,2022-07-18 08:43:11.465487
cf2ffb99-492c-4089-a33e-399e60930537,D,Read,2022-07-18 09:15:34.859310,2022-07-18 09:15:41.813287
e48fba9f-ab7d-4111-87d5-48245271518a,A,Read,2022-07-18 08:24:05.034378,2022-07-18 08:24:13.029151
a5b498ae-2b8e-48d8-84e7-221c3838408f,A,Read,2022-07-18 08:52:56.049600,2022-07-18 08:53:00.749600
f23d1f6a-86e2-4ce9-a2c1-57a881d85676,B,Read,2022-07-18 08:23:40.733181,2022-07-18 08:23:45.044301
ba51933e-72d6-4e00-ae32-9e50e68c07cb,C,Read,2022-07-18 09:09:55.118652,2022-07-18 09:10:06.436622
e258444b-468f-4f30-9b6c-dc0f30b68823,A,Read,2022-07-18 08:18:39.863841,2022-07-18 08:18:44.561825
8c613832-6f09-4c18-a5dd-16152c7d6f7e,E,Read,2022-07-18 09:02:46.579989,2022-07-18 09:02:53.648393
d20e0818-e6d1-4d74-a5dc-7775af77702a,D,Read,2022-07-18 09:16:14.781033,2022-07-18 09:16:20.556227
dcef5ba9-d6f9-430f-9d0d-9cb592d72e67,D,Read,2022-07-18 08:53:19.295310,2022-07-18 08:53:22.267064
8aa66a92-89e3-42d9-9385-d937857abf50,D,Read,2022-07-18 09:03:27.686941,2022-07-18 09:03:28.932444
4b51e6cf-7928-4df2-a5ac-7a07df81156c,D,Read,2022-07-18 08:57:30.576503,2022-07-18 08:57:34.905294
2a2980fe-80d9-4fdb-ad85-eed26d517cf4,D,Read,2022-07-18 08:41:48.789936,2022-07-18 08:41:49.348125
d4a9c241-7820-4cf9-b370-04bceb0e41a0,C,Read,2022-07-18 08:40:06.360633,2022-07-18 08:40:11.968427
443a11aa-a09b-47d0-a1e8-3642c6af71d5,D,Read,2022-07-18 09:16:25.262168,2022-07-18 09:16:27.703827
9a43bf8f-bb6b-44f6-9081-8e67460df09f,C,Read,2022-07-18 08:39:03.913256,2022-07-18 08:39:06.230014
f5c279ba-4c11-4c77-b50e-9e8cc5b419f1,B,Read,2022-07-18 08:27:38.654654,2022-07-18 08:27:44.545203
2e66386c-1a95-4e9f-be8d-083948e8d6dd,A,Read,2022-07-18 08:41:42.011106,2022-07-18 08:41:47.063873
8b48422f-b173-40f1-a45d-1b1512e41e13,A,Read,2022-07-18 09:14:56.893468,2022-07-18 09:15:00.336699
6a4e1ad6-1445-45bd-b07e-2a24131a56f3,B,Read,2022-07-18 09:05:45.357565,2022-07-18 09:05:50.201324
3a61f0e0-c91e-42a6-895f-feafb250c811,D,Read,2022-07-18 08:38:19.864212,2022-07-18 08:38:23.668978
7db9f7a5-0af3-427f-bcf2-4a13a590900e,A,Read,2022-07-18 09:00:43.441469,2022-07-18 09:00:48.327431
f7428d31-f330-435e-b8d2-6863384fbe77,B,Read,2022-07-18 09:15:47.745446,2022-07-18 09:15:52.062959
0adf7b78-684e-4cf6-87a6-b903bb9c4297,B,Read,2022-07-18 09:18:18.749748,2022-07-18 09:18:20.517782
50950a59-1f56-4aa8-bd9a-e91815dafbce,A,Read,2022-07-18 08:53:37.940746,2022-07-18 08:53:39.099808
942434e4-6dad-4e19-96e4-826e35f3afe6,C,Read,2022-07-18 09:01:22.299261,2022-07-18 09:01:23.960635
7802c5ac-36b0-4f27-8a8e-2869f679bfdb,D,Read,2022-07-18 08:27:03.063128,2022-07-18 08:27:05.002059
341ac9a2-2735-455b-87a4-8c934f7c15af,D,Read,2022-07-18 08:59:27.149937,2022-07-18 08:59:31.296103
724bfa23-5de0-4659-a0d8-56f435bb09ec,A,Read,2022-07-18 08:24:50.723421,2022-07-18 08:24:53.350477
4f7f412b-bf8d-4aa7-a182-e7767147a3ee,C,Read,2022-07-18 09:07:51.835370,2022-07-18 09:08:01.564566
dc70f5d8-adf1-4698-a8b2-d5a6ef9fd400,D,Read,2022-07-18 09:00:52.872511,2022-07-18 09:01:02.871980
5fcc2824-ce79-4df6-a540-d1157cb763bf,C,Read,2022-07-18 08:26:19.561424,2022-07-18 08:26:22.198949
82be9e76-5c58-42a3-b345-290e4b19afb2,E,Read,2022-07-18 08:22:34.039449,2022-07-18 08:22:36.104064
e9231e30-cbd0-4b58-976d-1a026d7ffe26,B,Read,2022-07-18 09:13:45.600345,2022-07-18 09:13:48.014176
024d9629-f39e-4474-a2ea-e17ae548c915,E,Read,2022-07-18 09:16:54.415643,2022-07-18 09:16:54.771744
008e79f2-cbf1-4f44-827e-6ea832a25f9b,B,Read,2022-07-18 08:31:50.341836,2022-07-18 08:31:55.735857
43187141-9f8b-4536-bc64-efc9cb4b73da,C,Read,2022-07-18 09:08:09.619595,2022-07-18 09:08:12.853838
903187d6-4900-4ef5-adb0-6ab579a18260,A,Read,2022-07-18 09:10:14.283941,2022-07-18 09:10:23.201423
8a0b1c85-c11c-4124-b891-40853cdc4928,A,Read,2022-07-18 08:22:14.212491,2022-07-18 08:22:17.004840
10c684ef-21d8-4d7e-85d9-63ff6007fbe0,D,Read,2022-07-18 08:39:49.227730,2022-07-18 08:39:53.726099
362e82ab-d34d-4afe-8c7f-fdaabfb45036,A,Read,2022-07-18 09:15:53.398801,2022-07-18 09:16:00.957860
d309a7d5-c12f-4997-b2e7-da0a1b55a12a,E,Read,2022-07-18 08:49:11.273685,2022-07-18 08:49:16.869822
0c5999d0-0952-49b3-89c7-9e554a64c3cb,B,Read,2022-07-18 08:38:38.709889,2022-07-18 08:38:45.185063
f6e64441-5df7-4d06-a953-83b6f0ff8406,A,Read,2022-07-18 08:38:58.263716,2022-07-18 08:39:01.670362
ccb5243d-065b-4064-93cb-9bfd73b3dccf,D,Read,2022-07-18 09:00:43.303562,2022-07-18 09:00:44.674139
77f6547f-2f89-496f-b050-63f1f86aed24,B,Read,2022-07-18 09:13:57.164417,2022-07-18 09:14:04.211264
047647f7-3de8-4b72-afcc-af295ce8ac71,B,Read,2022-07-18 08:21:32.637739,2022-07-18 08:21:34.178889
c156ac90-715d-4225-9b94-38094f48c4ed,C,Read,2022-07-18 09:16:39.256973,2022-07-18 09:16:44.652814
0f2dad3a-f08e-4654-aae9-3c5303060665,E,Read,2022-07-18 09:01:35.603262,2022-07-18 09:01:36.302471
c37848f1-9778-42de-b4eb-2c8dbec7e5cc,D,Read,2022-07-18 08:46:38.221802,2022-07-18 08:46:42.838828
48f5ef0a-1bc4-4eef-a614-f0ae60f83754,A,Read,2022-07-18 08:59:34.360154,2022-07-18 08:59:45.205890
3c2d751c-85dd-4277-895e-ea8e073d3042,D,Read,2022-07-18 08:45:29.698094,2022-07-18 08:45:30.997541
03678772-b8f0-45a2-92a4-3bb4cae39c5d,C,Read,2022-07-18 08:22:30.350438,2022-07-18 08:22:31.030979
8c85c9fa-82aa-4ff7-abbf-81993efa8f4c,B,Read,2022-07-18 08:26:18.984950,2022-07-18 08:26:25.508079
637ddc5d-58dd-45c9-8436-fdf9a7535dcb,A,Read,2022-07-18 08:46:12.934536,2022-07-18 08:46:18.834600
813648a0-d65a-4b6e-bfde-26d3690dc358,D,Read,2022-07-18 08:35:01.814405,2022-07-18 08:35:07.239818
a0ccdc9e-b9ea-4fcb-9a9e-5606708cf463,D,Read,2022-07-18 09:15:13.882274,2022-07-18 09:15:15.316259
06a96470-559e-46ca-826e-d9eea7a1d2c4,E,Read,2022-07-18 09:14:01.007130,2022-07-18 09:14:01.736547
947c23d4-2dfb-45d0-b30b-064e973d032a,C,Read,2022-07-18 08:22:37.210875,2022-07-18 08:22:42.499283
26d13d55-41c8-4edf-88b5-8de2e93d2f40,C,Read,2022-07-18 08:25:56.375887,2022-07-18 08:26:02.583670
7719dc10-0066-41a5-81e9-1af2d2d5f343,B,Read,2022-07-18 08:57:34.275564,2022-07-18 08:57:35.616915
372bb20b-30aa-4318-86cc-ac1bb65d11bf,A,Read,2022-07-18 08:52:07.660861,2022-07-18 08:52:13.623513
6dad340c-013b-417f-ad0c-7216d7a17e61,C,Read,2022-07-18 09:01:45.690701,2022-07-18 09:01:47.556375
5b1c025d-9f43-4f26-b7c8-66ddce2cbf08,E,Read,2022-07-18 08:46:09.225410,2022-07-18 08:46:12.947815
95f70cab-acae-45f4-b9e7-3063d39ae2d3,E,Read,2022-07-18 09:12:01.079325,2022-07-18 09:12:04.865284
e4546f9d-3b72-4cac-ab05-81d7d453cc49,B,Read,2022-07-18 08:39:25.968237,2022-07-18 08:39:27.365535
d454bf34-b19f-4d29-9199-6cae77c0f39b,D,Read,2022-07-18 08:49:31.586863,2022-07-18 08:49:33.968701
cb9220a2-42a2-41ae-8986-65f752c153c7,C,Read,2022-07-18 08:23:07.949829,2022-07-18 08:23:10.406552
45ce3267-9b10-4641-b11a-7bec9545dc8f,D,Read,2022-07-18 08:43:26.461114,2022-07-18 08:43:27.305571
0bd699fc-30ed-44e8-ad29-28a009044070,D,Read,2022-07-18 08:54:49.690693,2022-07-18 08:54:51.657182
b917d151-b8e3-457b-9051-000931dd81de,E,Read,2022-07-18 09:04:19.844898,2022-07-18 09:04:28.676514
1aee3f4f-511a-40c4-9ef5-5e085d01ca1b,D,Read,2022-07-18 08:19:22.363230,2022-07-18 08:19:27.073905
67119d18-e1bf-424c-81b5-65fefb4a6c5a,C,Read,2022-07-18 08:52:44.138496,2022-07-18 08:52:49.039665
efca0988-57c4-4a22-87bc-2968473d72ba,B,Read,2022-07-18 09:12:52.229322,2022-07-18 09:12:53.181046
190c7d72-4301-4fbd-8187-72f8ef00151a,C,Read,2022-07-18 08:55:35.920985,2022-07-18 08:55:41.799427
b6090cc6-8552-441a-96cd-ec11785075c3,D,Read,2022-07-18 09:11:44.479926,2022-07-18 09:11:47.255052
1404f86e-685a-45c3-979c-1f0179a80b85,E,Read,2022-07-18 08:55:36.905087,2022-07-18 08:55:46.674119
94ed4caa-431f-4f66-b4f3-8e6fd6a5934e,B,Read,2022-07-18 08:33:50.801373,2022-07-18 08:33:52.792791
043b2092-ea7d-45ae-8196-ae8da37e5635,E,Read,2022-07-18 09:06:37.752413,2022-07-18 09:06:39.945173
6c33d204-51e2-40c2-89f9-ea109322f21a,B,Read,2022-07-18 09:09:10.120360,2022-07-18 09:09:14.274649
f1ab1dd5-6f1b-44e1-9dd4-bce680b9e50d,D,Read,2022-07-18 08:20:27.612868,2022-07-18 08:20:29.324347
8b1753e5-7338-4a4e-9f25-f730e27b757f,D,Read,2022-07-18 08:42:51.484946,2022-07-18 08:42:59.510982
67281762-1ab4-49f0-9cf6-43b13750469c,E,Read,2022-07-18 08:33:26.017468,2022-07-18 08:33:27.463577
c8928fc5-acb0-4370-b29e-b10ff7f70156,D,Read,2022-07-18 09:06:53.573833,2022-07-18 09:06:56.222047
7bed71a3-afec-4b52-8074-8b89fb115fb0,D,Read,2022-07-18 08:52:36.615478,2022-07-18 08:52:41.595155
05ef2047-f186-41e1-8aa2-1875d6157541,A,Read,2022-07-18 08:45:02.946223,2022-07-18 08:45:03.582223
4509fb55-3dfc-4f35-8f54-45edf0aa13b3,D,Read,2022-07-18 08:56:51.616175,2022-07-18 08:56:57.345396
4e62944a-547c-4ee4-b456-b18294c528e4,C,Read,2022-07-18 09:01:23.577304,2022-07-18 09:01:27.003676
4548a21d-17ef-468c-91e7-0cb830417158,D,Read,2022-07-18 08:58:42.378263,2022-07-18 08:58:46.858517
0bb176b5-ec0a-43e5-ad89-df258c52d2fe,B,Read,2022-07-18 08:55:06.327909,2022-07-18 08:55:09.152152
322c132b-6c82-42bf-ad4a-5b3e6926825f,A,Read,2022-07-18 08:43:46.164091,2022-07-18 08:43:49.393606
1d3a6d2c-204d-4133-807b-d3d7322a419c,E,Read,2022-07-18 08:52:19.059968,2022-07-18 08:52:25.319861
67e400b8-3135-4cfb-9b9d-792ca2b6fcaa,A,Read,2022-07-18 09:02:39.696148,2022-07-18 09:02:42.787707
366c20f8-e116-4582-983f-7b6db20755d5,A,Read,2022-07-18 08:40:14.138074,2022-07-18 08:40:18.667682
4e5e3085-6e83-499c-81c0-f71fc0fe6060,D,Read,2022-07-18 09:11:34.253055,2022-07-18 09:11:37.963348
e66de401-eee1-453c-8c79-d8751dfbf157,E,Read,2022-07-18 09:09:31.608528,2022-07-18 09:09:37.484359
a341c04f-3eb5-4889-9359-bdb897c35fae,D,Read,2022-07-18 09:08:50.893245,2022-07-18 09:08:53.404516
4fb1fc75-25be-4bdc-a6c0-e2ac6da49d62,E,Read,2022-07-18 08:36:39.143692,2022-07-18 08:36:39.742703
06f5c594-905b-464a-a6f3-b00787068557,A,Read,2022-07-18 08:54:17.531599,2022-07-18 08:54:21.994394
4c6cdbfc-823a-4836-bfe8-f4aab772862d,A,Read,2022-07-18 08:58:41.303360,2022-07-18 08:58:44.376353
be989f70-4924-48f9-8319-8d0f3387d53b,A,Read,2022-07-18 08:50:51.548390,2022-07-18 08:50:51.621181
9a08d907-ab41-4163-828d-58ab57c5dec1,C,Read,2022-07-18 08:37:31.607192,2022-07-18 08:37:32.900186
2fcaed29-31d7-49d1-9f31-3c941d9b78af,B,Read,2022-07-18 08:28:12.793716,2022-07-18 08:28:17.297867
f33ff789-e975-490e-8c27-8f45f317872a,B,Read,2022-07-18 08:58:13.232382,2022-07-18 08:58:15.415511
bcd5004a-ad51-43af-9c5d-1283ba5ffe36,A,Read,2022-07-18 08:24:46.007250,2022-07-18 08:24:46.734550
38be4aa4-a964-47c3-9eaf-0d9d11d708b8,A,Read,2022-07-18 09:11:52.617906,2022-07-18 09:11:57.620261
cf62d3fa-aa22-467d-b3a5-129b83e45b79,D,Read,2022-07-18 09:14:48.721146,2022-07-18 09:14:50.511055
eed741f3-5c1c-439b-a05a-ce5835691144,E,Read,2022-07-18 08:22:56.675477,2022-07-18 08:23:01.267587
fc7dd32a-8a6a-416f-b8e4-1f3b20677b44,B,Read,2022-07-18 09:13:50.037779,2022-07-18 09:13:56.196589
0ae058b4-e1bb-4187-8ea3-6808f938c3e4,C,Read,2022-07-18 08:29:03.899030,2022-07-18 08:29:07.443309
dfe2bfe3-61a4-4ffb-b56b-9ba116eb8ca7,D,Read,2022-07-18 08:54:18.393272,2022-07-18 08:54:22.261884
bc9fb1f2-8b7f-49e4-910a-84bc7fd2df27,E,Read,2022-07-18 09:00:55.759986,2022-07-18 09:00:57.451909
d0267940-6316-4dd0-83d0-1136710799ff,D,Read,2022-07-18 08:42:48.323281,2022-07-18 08:42:52.361264
484ed2f9-d772-45c1-bfd6-10fb922a0fe3,A,Read,2022-07-18 09:17:08.147411,2022-07-18 09:17:14.417840
030b2f06-8ce0-4889-9737-01090fd320d7,D,Read,2022-07-18 09:12:23.720926,2022-07-18 09:12:34.711187
674ccca9-db00-4893-896a-395e5ba27b3e,C,Read,2022-07-18 09:08:49.700075,2022-07-18 09:08:55.845612
abdb8d5f-d0cd-449a-9c77-8dfae8e86e3a,A,Read,2022-07-18 08:42:10.949806,2022-07-18 08:42:13.858488
879a3727-46a7-4894-9641-5796bd618a3b,D,Read,2022-07-18 08:23:36.088625,2022-07-18 08:23:41.581235
1a7c5cff-962c-40dd-996f-171b3f4f971a,B,Read,2022-07-18 09:06:25.238655,2022-07-18 09:06:33.807814
ee756a8c-9f26-4b4f-8c47-5d64bc1db151,A,Read,2022-07-18 08:43:40.831566,2022-07-18 08:43:43.557981
b6c0340b-4916-43b5-9473-ca259ce59ebb,A,Read,2022-07-18 09:03:00.951568,2022-07-18 09:03:01.354688
f1e29f76-ea3d-445b-8303-efdab172a89b,D,Read,2022-07-18 08:25:45.351582,2022-07-18 08:25:52.658887
d7c1de1a-0851-4f16-a6ac-8b63f37ea0e2,D,Read,2022-07-18 08:42:21.326629,2022-07-18 08:42:22.668561
eb16ca7a-7a5a-4288-8e1d-dc320af1935c,D,Read,2022-07-18 09:09:21.765231,2022-07-18 09:09:26.662693
59e651b4-23ee-4b91-9d78-28cb8a0ad205,E,Read,2022-07-18 08:20:57.839510,2022-07-18 08:20:59.703899
9bfc740d-f388-4a33-a7ae-1bdd0e1d2709,C,Read,2022-07-18 08:53:38.666104,2022-07-18 08:53:45.094445
73e1bfc2-8c1c-493f-a6d8-7e94a1faa281,B,Read,2022-07-18 09:11:37.741848,2022-07-18 09:11:39.429618
5e9cb88d-1e82-4429-b1a6-a836fb6539da,E,Read,2022-07-18 08:46:32.882296,2022-07-18 08:46:39.261626
9065701b-77e6-4bbb-9158-b45388d6f950,B,Read,2022-07-18 08:57:58.587045,2022-07-18 08:58:02.150677
2c67040a-9eea-46c8-bdc6-810e1e4e4d74,C,Read,2022-07-18 09:00:06.498596,2022-07-18 09:00:07.748507
472592f7-4897-4251-b2fe-8775dd90129b,E,Read,2022-07-18 09:01:17.571105,2022-07-18 09:01:19.241066
12e85e09-42d0-4b2b-b028-9e095fc3c249,D,Read,2022-07-18 08:40:09.445074,2022-07-18 08:40:28.347469
c9558561-a033-4490-a30a-56b6dff372b8,C,Read,2022-07-18 08:43:34.358270,2022-07-18 08:43:40.553720
b7beac3f-7038-4d54-9441-c3968e50a0cc,C,Read,2022-07-18 08:34:19.533270,2022-07-18 08:34:20.540642
0faec7be-dcb9-40cc-9c7c-25d505c0e1ec,B,Read,2022-07-18 08:40:26.385214,2022-07-18 08:40:30.812366
3c11c863-f0a5-48a8-ae45-5aaa5573c72d,A,Read,2022-07-18 08:49:04.952422,2022-07-18 08:49:08.949259
4d2963b9-5d65-4425-87bd-8485be58f818,D,Read,2022-07-18 08:56:59.979552,2022-07-18 08:57:02.321062
7a82913c-213a-4ab3-8c2f-1e218c48da2e,A,Read,2022-07-18 08:32:47.325950,2022-07-18 08:32:51.515881
cf9a5c4f-711c-4c72-879d-7150c8266878,C,Read,2022-07-18 08:27:11.312220,2022-07-18 08:27:18.015101
02970982-4898-43bd-abf0-0574d5006d3d,B,Read,2022-07-18 08:43:57.635154,2022-07-18 08:43:58.717868
143492ce-5ef8-4ea0-8003-3992354f373f,B,Read,2022-07-18 08:32:16.130300,2022-07-18 08:32:25.275589
10cbe3fa-9668-4b9a-bf60-7c570120571b,C,Read,2022-07-18 08:28:04.741608,2022-07-18 08:28:05.814862
af7674fd-b046-4f32-9c2c-819e000a5fa9,E,Read,2022-07-18 09:05:08.147471,2022-07-18 09:05:22.358942
f5d1fe09-bc6a-453f-9408-ddef37b255f8,D,Read,2022-07-18 08:48:12.822564,2022-07-18 08:48:15.423479
f9c6e927-98be-4e21-9897-ffae2945d1eb,C,Read,2022-07-18 08:24:31.111407,2022-07-18 08:24:32.455125
1c4e942d-5ea9-4398-b1af-221421cb36e4,E,Read,2022-07-18 08:36:55.099504,2022-07-18 08:37:01.890051
7a8bf010-809b-4a80-a778-f5cf9642c11a,B,Read,2022-07-18 08:42:57.883887,2022-07-18 08:42:59.820585
803abfaa-719f-4e06-8c0d-54aaae60c463,E,Read,2022-07-18 08:50:15.682264,2022-07-18 08:50:17.297351
18ddce04-8eed-4100-8e3f-5e9f0cc278ab,B,Read,2022-07-18 08:20:11.221675,2022-07-18 08:20:16.362540
f5326c44-03fc-4065-bdf4-e8f4aff9c5fd,E,Read,2022-07-18 08:27:06.194382,2022-07-18 08:27:07.055369
13b12f3b-976e-4fea-83df-cb2c93d8d3b7,E,Read,2022-07-18 09:12:40.769488,2022-07-18 09:12:46.106922
43eaec16-c6c2-4507-a05b-3247877744e6,D,Read,2022-07-18 08:37:15.041501,2022-07-18 08:37:22.897146
43fc213c-911d-4417-9f47-f1e30bc3fe54,C,Read,2022-07-18 08:20:52.810243,2022-07-18 08:20:59.453993
5e05d91b-1e68-4213-b775-6941fdfbd650,A,Read,2022-07-18 08:45:16.322800,2022-07-18 08:45:17.702843
81f3db40-3850-4090-96e6-63cedd7b3ef3,D,Read,2022-07-18 08:25:26.229837,2022-07-18 08:25:31.699445
d14d32b2-d850-4b1a-8edc-ad5eba50ed3f,A,Read,2022-07-18 08:46:43.720860,2022-07-18 08:46:44.993857
158451a2-6c92-4107-8b98-8b9a0df011a8,E,Read,2022-07-18 08:35:18.688022,2022-07-18 08:35:23.204560
